C1-M	C1-J	P1[KpA]	C2-M	C2-J	P2[KpA]	C3-M	C3-J	P3[KpA]	C4-M	C4-J	P4[KpA]	C5-M	C5-J	P5[KpA]	C6-M	C6-J	P6[KpA]	C7-M	C7-J	P7[KpA]	C8-M	C8-J	P8[KpA]	C9-M	C9-J	P9[KpA]	C10-M	C10-J	P10[KpA]	Pin	Pout	
18.954	19.617	1.936	16.707	13.730	17.851	6.784	16.254	30.165	3.825	4.255	0.537	9.500
18.961	19.552	1.974	16.331	13.835	17.878	6.580	16.311	29.738	3.813	4.312	0.348	9.531
18.992	19.610	2.186	16.567	13.705	17.985	6.777	16.367	29.930	3.766	4.263	0.443	9.502
18.931	19.564	1.786	16.619	13.798	18.050	6.771	16.275	29.859	3.806	4.246	0.255	9.521
18.966	19.573	1.980	16.392	13.765	17.921	6.769	16.426	30.208	3.781	4.391	0.472	9.526
19.003	19.581	1.816	16.676	13.683	17.872	6.659	16.226	29.671	3.809	4.251	0.520	9.474
18.905	19.560	1.940	16.369	13.817	17.920	6.670	16.365	30.041	3.759	4.302	0.213	9.511
18.891	19.611	2.191	16.606	13.708	18.034	6.715	16.320	30.079	3.815	4.259	0.639	9.509
18.871	19.573	1.893	16.651	13.779	17.896	6.765	16.248	30.025	3.766	4.227	0.272	9.460
18.945	19.564	2.137	16.427	13.743	17.857	6.561	16.449	30.383	3.827	4.404	0.395	9.506
18.867	19.570	1.540	16.711	13.673	18.049	6.692	16.171	30.119	3.787	4.238	0.165	9.516
18.903	19.587	1.914	16.373	13.838	17.852	6.696	16.363	30.327	3.783	4.300	0.411	9.476
18.970	19.570	2.103	16.631	13.669	17.883	6.777	16.307	30.314	3.818	4.272	0.729	9.474
18.938	19.575	2.185	16.613	13.791	18.061	6.690	16.289	30.262	3.802	4.263	0.143	9.520
18.956	19.538	1.689	16.400	13.750	17.932	6.757	16.440	30.285	3.816	4.352	0.463	9.476
18.992	19.615	2.071	16.708	13.712	18.060	6.690	16.150	30.391	3.795	4.186	0.308	9.542
18.984	19.553	1.961	16.360	13.835	17.872	6.698	16.359	30.201	3.798	4.345	0.446	9.461
18.971	19.614	2.231	16.612	13.701	18.016	6.657	16.453	30.306	3.808	4.310	0.272	9.504
18.982	19.556	1.850	16.580	13.819	17.944	6.804	16.192	30.091	3.789	4.239	0.350	9.514
19.082	19.521	1.711	16.389	13.749	18.064	6.670	16.406	30.445	3.738	4.336	0.580	9.525
19.031	19.527	1.983	16.722	13.700	17.980	6.698	16.257	29.931	3.802	4.260	0.361	9.500
18.949	19.533	0.959	16.393	13.797	18.113	6.768	16.310	30.204	3.760	4.315	0.275	9.545
19.066	19.557	1.736	16.582	13.690	18.065	6.670	16.340	30.539	3.747	4.230	0.473	9.527
19.039	19.546	1.942	16.654	13.800	17.867	6.763	16.268	30.056	3.808	4.273	0.445	9.430
19.059	19.573	2.155	16.415	13.711	18.102	6.680	16.425	30.496	3.822	4.405	0.316	9.564
19.049	19.608	1.160	16.723	13.675	17.713	6.689	16.163	30.194	3.759	4.220	0.439	9.449
19.061	19.581	1.976	16.373	13.817	17.928	6.647	16.366	30.235	3.824	4.257	0.281	9.496
19.044	19.588	1.518	16.560	13.718	17.732	6.668	16.336	30.174	3.775	4.310	0.729	9.460
18.997	19.592	2.012	16.646	13.790	17.997	6.527	16.243	30.253	3.791	4.257	0.094	9.537
19.096	19.556	1.631	16.386	13.741	18.097	6.722	16.465	30.233	3.764	4.354	0.330	9.504
