C1-M	C1-J	C2-M	C2-J	C3-M	C3-J	C4-M	C4-J	C5-M	C5-J	C6-M	C6-J	C7-M	C7-J	C8-M	C8-J	C9-M	C9-J	C10-M	C10-J	P1[KpA]	P2[KpA]	P3[KpA]	P4[KpA]	P5[KpA]	P6[KpA]	P7[KpA]	P8[KpA]	P9[KpA]	P10[KpA]	Pin	Pout
18.738	19.127	19.046	9.486	12.384	12.022	10.037	19.551	14.295	3.813	4.247	5.154	8.758
18.719	19.148	19.039	9.244	12.233	12.029	10.049	19.567	14.277	3.781	4.377	5.154	8.775
18.778	19.151	19.024	9.231	12.479	11.991	10.018	19.503	14.350	3.769	4.184	5.085	8.781
18.698	19.124	19.051	9.468	12.322	12.008	10.009	19.544	14.276	3.795	4.310	5.204	8.758
18.737	19.206	18.994	9.187	12.322	12.034	10.064	19.598	14.278	3.790	4.314	5.085	8.807
18.740	19.099	18.997	9.522	12.379	12.005	10.063	19.527	14.301	3.768	4.258	5.141	8.747
18.725	19.170	18.993	9.253	12.208	12.020	10.076	19.540	14.319	3.809	4.311	5.175	8.794
18.753	19.141	18.961	9.261	12.458	11.984	10.008	19.522	14.291	3.791	4.265	5.151	8.740
18.703	19.161	19.030	9.505	12.284	12.026	10.035	19.625	14.307	3.813	4.293	5.143	8.796
18.740	19.173	19.022	9.218	12.297	12.010	10.016	19.472	14.294	3.803	4.298	5.128	8.744
18.753	19.088	19.028	9.498	12.403	12.045	10.098	19.604	14.372	3.817	4.263	5.111	8.794
18.711	19.170	19.003	9.266	12.210	11.972	10.025	19.519	14.256	3.780	4.352	5.261	8.737
18.732	19.152	19.005	9.241	12.486	11.977	9.991	19.616	14.342	3.819	4.245	5.104	8.729
18.741	19.141	19.026	9.482	12.276	12.050	10.057	19.496	14.309	3.798	4.342	5.152	8.786
18.748	19.142	19.026	9.166	12.346	11.978	10.024	19.581	14.281	3.773	4.207	5.144	8.734
18.758	19.129	19.020	9.437	12.401	11.977	10.004	19.557	14.328	3.769	4.251	5.148	8.759
18.685	19.153	19.033	9.274	12.247	11.998	10.008	19.550	14.233	3.791	4.431	5.161	8.743
18.768	19.168	19.011	9.232	12.484	12.056	10.030	19.515	14.354	3.763	4.217	5.093	8.803
18.736	19.105	18.997	9.508	12.279	11.984	10.020	19.544	14.246	3.795	4.292	5.189	8.727
