C1-M	C1-J	P1	C2-M	C2-J	P2	C3-M	C3-J	C3	C4-M	C4-J	P4	C4-M	C4-J	P4	C5-M	C5-J	P5	C6-M	C6-J	P6	C7-M	C7-J	P7	C8-M	C8-J	P8	C9-M	C9-J	P9	C10-M	C10-J	P10	Pin	Pout
0.000	18.977	19.608	13.618	19.804	13.783	15.896	9.270	16.408	26.439	3.761	4.278	49.398	9.747
0.000	18.927	19.538	13.764	19.530	13.846	15.807	9.298	16.273	26.521	3.808	4.335	49.313	9.753
0.000	19.038	19.589	13.573	19.736	13.682	15.835	9.268	16.480	26.232	3.811	4.248	49.262	9.738
0.000	18.961	19.556	13.521	19.784	13.924	15.928	9.293	16.172	26.693	3.803	4.319	49.320	9.796
0.000	18.943	19.608	13.710	19.573	13.716	15.906	9.274	16.291	26.272	3.773	4.238	49.336	9.785
0.000	18.960	19.551	13.785	19.809	13.785	15.823	9.252	16.412	26.315	3.795	4.294	49.331	9.754
0.000	18.974	19.579	13.708	19.579	13.767	15.802	9.276	16.336	26.365	3.791	4.363	49.339	9.762
0.000	18.997	19.577	13.514	19.751	13.675	15.898	9.252	16.468	26.373	3.804	4.174	49.295	9.782
0.000	18.950	19.553	13.587	19.668	13.913	15.646	9.334	16.241	26.514	3.782	4.327	49.318	9.735
0.000	18.940	19.562	13.675	19.514	13.745	15.945	9.231	16.376	26.253	3.823	4.272	49.404	9.764
0.000	18.991	19.602	13.673	19.673	13.816	15.739	9.256	16.513	26.525	3.786	4.261	49.141	9.757
0.000	18.911	19.565	13.471	19.474	13.846	15.856	9.307	16.293	26.321	3.802	4.351	49.191	9.755
0.000	18.915	19.584	13.580	19.700	13.757	15.878	9.284	16.410	26.480	3.798	4.231	49.564	9.777
0.000	18.877	19.555	13.774	19.861	13.907	15.803	9.268	16.230	26.416	3.775	4.345	49.313	9.741
0.000	18.879	19.583	13.556	19.619	13.798	15.811	9.305	16.430	26.426	3.832	4.237	49.137	9.785
0.000	18.932	19.596	13.736	19.844	13.782	15.883	9.272	16.393	26.567	3.788	4.239	49.460	9.758
0.000	18.857	19.544	13.620	19.607	13.852	15.784	9.258	16.283	26.417	3.800	4.390	49.374	9.719
0.000	18.908	19.602	13.750	19.765	13.697	15.785	9.284	16.477	26.256	3.823	4.267	49.163	9.747
0.000	18.871	19.556	13.368	19.839	13.930	15.797	9.262	16.233	26.715	3.749	4.307	49.397	9.772
0.000	18.906	19.570	13.460	19.584	13.804	15.725	9.284	16.351	26.235	3.786	4.246	49.382	9.687
0.000	18.896	19.561	13.555	19.799	13.814	15.913	9.172	16.492	26.538	3.812	4.251	49.314	9.787
0.000	18.858	19.597	13.657	19.561	13.907	15.723	9.217	16.270	26.303	3.773	4.379	49.346	9.746
0.000	18.912	19.585	13.532	19.725	13.731	15.819	9.233	16.490	26.411	3.818	4.247	49.218	9.736
0.000	18.912	19.546	13.624	19.779	13.940	15.862	9.289	16.197	26.548	3.768	4.294	49.250	9.776
0.000	18.874	19.566	13.705	19.573	13.755	15.735	9.269	16.419	26.082	3.826	4.238	49.332	9.723
0.000	18.863	19.617	13.406	19.790	13.819	15.907	9.259	16.486	26.478	3.786	4.300	49.358	9.757
0.000	18.841	19.552	13.505	19.558	13.881	15.892	9.224	16.209	26.446	3.765	4.321	49.259	9.760
0.000	18.875	19.567	13.580	19.707	13.732	15.808	9.269	16.516	26.398	3.791	4.184	49.262	9.777
0.000	18.806	19.567	13.551	19.850	13.937	15.882	9.302	16.231	26.433	3.817	4.365	49.382	9.771
0.000	18.757	19.580	13.483	19.584	13.765	15.872	9.269	16.364	26.407	3.775	4.286	49.216	9.760
0.000	18.867	19.580	13.605	19.813	13.810	15.856	9.216	16.463	26.397	3.814	4.229	49.218	9.773
0.000	18.805	19.535	13.615	19.589	13.834	15.883	9.217	16.253	26.539	3.809	4.343	49.452	9.784
0.000	18.843	19.603	13.737	19.722	13.731	15.745	9.296	16.456	26.050	3.792	4.235	49.386	9.705
0.000	18.804	19.583	13.631	19.848	13.907	15.911	9.275	16.223	26.550	3.819	4.308	49.167	9.787
0.000	18.830	19.576	13.647	19.538	13.818	15.847	9.264	16.331	26.076	3.769	4.281	49.271	9.742
0.000	18.754	19.585	13.469	19.781	13.829	15.640	9.203	16.548	26.233	3.789	4.245	49.436	9.743
0.000	18.792	19.585	13.244	19.544	13.888	15.845	9.229	16.233	26.188	3.780	4.400	49.267	9.752
0.000	18.805	19.564	13.673	19.699	13.756	15.822	9.257	16.476	26.132	3.827	4.279	49.264	9.763
0.000	18.831	19.568	13.553	19.830	13.919	15.867	9.239	16.211	26.258	3.765	4.265	49.435	9.759
0.000	18.835	19.570	13.605	19.581	13.790	15.685	9.225	16.361	26.042	3.787	4.236	49.300	9.736
0.000	18.838	19.603	13.432	19.817	13.760	15.930	9.327	16.562	26.171	3.770	4.296	49.166	9.782
0.000	18.826	19.533	13.658	19.579	13.845	15.908	9.285	16.220	26.168	3.812	4.386	49.366	9.774
0.000	18.908	19.590	13.621	19.721	13.682	15.826	9.193	16.392	26.145	3.748	4.227	49.254	9.751
0.000	18.911	19.553	13.465	19.844	13.889	15.810	9.215	16.323	26.193	3.792	4.303	49.275	9.778
0.000	18.857	19.576	13.649	19.573	13.763	15.863	9.266	16.355	26.188	3.798	4.280	49.474	9.781
0.000	18.911	19.577	13.445	19.759	13.780	15.789	9.201	16.467	26.091	3.784	4.253	49.232	9.707
0.000	18.863	19.560	13.691	19.576	13.861	15.772	9.201	16.234	26.344	3.816	4.310	49.214	9.782
0.000	18.966	19.582	13.428	19.695	13.681	15.974	9.271	16.466	26.103	3.781	4.241	49.488	9.769
0.000	18.937	19.539	13.842	19.826	13.893	15.796	9.346	16.299	26.259	3.821	4.390	49.378	9.758
0.000	18.948	19.600	13.844	19.549	13.731	15.882	9.245	16.295	26.143	3.816	4.275	49.238	9.754
0.000	18.919	19.580	13.788	19.768	13.776	15.854	9.262	16.529	26.247	3.816	4.211	49.442	9.778
0.000	18.903	19.562	13.482	19.588	13.831	15.710	9.290	16.294	26.114	3.794	4.365	49.363	9.726
0.000	18.922	19.563	13.384	19.677	13.707	15.900	9.205	16.386	26.300	3.789	4.242	49.261	9.789
0.000	18.921	19.574	13.634	19.864	13.878	15.822	9.256	16.211	26.215	3.817	4.306	49.225	9.730
0.000	18.915	19.567	13.555	19.576	13.746	15.833	9.195	16.368	26.054	3.817	4.276	49.300	9.755
0.000	18.998	19.590	13.533	19.812	13.732	15.953	9.323	16.500	26.142	3.722	4.244	49.323	9.776
0.000	18.973	19.533	13.739	19.578	13.822	15.914	9.264	16.263	26.155	3.830	4.367	49.300	9.777
0.000	18.983	19.609	13.673	19.692	13.698	15.810	9.250	16.400	26.126	3.788	4.250	49.293	9.769
0.000	18.956	19.565	13.511	19.825	13.879	15.863	9.264	16.296	26.145	3.782	4.248	49.296	9.760
0.000	18.967	19.551	13.612	19.527	13.786	15.778	9.258	16.349	26.193	3.792	4.286	49.276	9.773
0.000	19.018	19.581	13.637	19.758	13.771	15.866	9.230	16.451	26.200	3.799	4.324	49.326	9.765
0.000	18.933	19.570	13.563	19.541	13.875	15.842	9.231	16.308	26.183	3.764	4.320	49.302	9.750
0.000	18.966	19.584	13.724	19.720	13.704	15.882	9.237	16.403	26.043	3.804	4.177	49.289	9.773
0.000	18.991	19.529	13.896	19.857	13.872	15.955	9.317	16.253	26.489	3.802	4.343	49.495	9.788
0.000	18.960	19.581	13.721	19.592	13.737	15.726	9.256	16.344	26.000	3.780	4.274	49.300	9.748
0.000	18.952	19.592	13.838	19.778	13.744	15.956	9.253	16.513	26.313	3.829	4.220	49.201	9.793
0.000	18.953	19.560	13.765	19.632	13.843	15.760	9.319	16.246	26.131	3.824	4.383	49.377	9.724
0.000	19.020	19.539	13.647	19.692	13.677	15.809	9.300	16.466	26.249	3.789	4.246	49.442	9.764
0.000	18.990	19.573	13.478	19.824	13.883	15.649	9.209	16.232	26.273	3.776	4.297	49.235	9.700
0.000	18.922	19.571	13.713	19.553	13.786	15.934	9.253	16.379	26.048	3.820	4.281	49.310	9.763
0.000	18.990	19.590	13.549	19.754	13.759	15.811	9.230	16.443	26.161	3.769	4.222	49.430	9.743
0.000	18.978	19.519	13.883	19.619	13.868	15.879	9.207	16.252	26.219	3.808	4.385	49.263	9.745
0.000	18.980	19.601	13.889	19.648	13.713	15.896	9.333	16.433	26.062	3.802	4.281	49.169	9.796
0.000	18.926	19.570	13.520	19.861	13.870	15.748	9.344	16.250	26.236	3.805	4.294	49.404	9.746
0.000	18.914	19.553	13.710	19.533	13.744	15.827	9.289	16.392	26.093	3.775	4.286	49.326	9.741
0.000	18.955	19.584	13.721	19.776	13.751	15.797	9.258	16.495	26.158	3.829	4.247	49.308	9.766
0.000	18.872	19.569	13.446	19.589	13.852	15.876	9.219	16.217	26.288	3.750	4.356	49.363	9.764
0.000	18.883	19.585	13.453	19.686	13.701	15.929	9.225	16.461	25.989	3.781	4.234	49.227	9.765
0.000	18.881	19.529	13.819	19.871	13.861	15.903	9.221	16.289	26.426	3.827	4.270	49.282	9.782
0.000	18.902	19.576	13.517	19.583	13.762	15.685	9.271	16.298	25.959	3.802	4.337	49.481	9.731
0.000	18.930	19.593	13.513	19.812	13.728	15.906	9.322	16.525	26.147	3.793	4.279	49.238	9.789
0.000	18.934	19.550	13.764	19.594	13.844	15.923	9.333	16.219	26.160	3.802	4.287	49.244	9.777
0.000	18.973	19.570	13.780	19.676	13.713	15.762	9.239	16.445	26.180	3.843	4.208	49.504	9.736
0.000	18.950	19.582	13.709	19.798	13.882	15.688	9.319	16.217	26.275	3.802	4.343	49.320	9.723
0.000	18.877	19.564	13.411	19.537	13.776	15.897	9.258	16.353	26.195	3.750	4.282	49.178	9.780
0.000	18.923	19.590	13.754	19.742	13.781	15.847	9.303	16.546	26.093	3.829	4.236	49.337	9.745
0.000	18.867	19.564	13.566	19.593	13.858	15.708	9.225	16.222	26.553	3.805	4.391	49.440	9.743
0.000	18.925	19.592	13.573	19.706	13.722	15.814	9.318	16.413	26.185	3.793	4.218	49.328	9.727
0.000	18.893	19.546	13.645	19.853	13.838	15.840	9.233	16.354	26.502	3.832	4.279	49.268	9.777
0.000	18.858	19.583	13.589	19.591	13.754	15.830	9.226	16.276	26.321	3.756	4.305	49.355	9.746
0.000	18.895	19.601	13.733	19.759	13.708	15.809	9.342	16.525	26.314	3.790	4.221	49.331	9.758
0.000	18.870	19.548	13.583	19.675	13.844	15.795	9.304	16.248	26.418	3.773	4.393	49.191	9.760
0.000	18.919	19.557	13.520	19.640	13.710	15.810	9.336	16.447	26.248	3.805	4.274	49.322	9.746
0.000	18.887	19.571	13.468	19.837	13.863	15.898	9.201	16.297	26.630	3.724	4.261	49.382	9.786
0.000	18.857	19.595	13.648	19.544	13.794	15.766	9.255	16.287	26.290	3.810	4.283	49.255	9.736
0.000	18.868	19.576	13.521	19.766	13.728	15.880	9.257	16.528	26.337	3.808	4.283	49.357	9.754
0.000	18.838	19.549	13.423	19.627	13.885	15.902	9.272	16.222	26.473	3.770	4.338	49.248	9.766
0.000	18.841	19.599	13.621	19.645	13.721	15.772	9.255	16.380	26.519	3.780	4.231	49.248	9.753
0.000	18.817	19.589	13.417	19.867	13.876	15.744	9.257	16.323	26.256	3.814	4.322	49.471	9.759
0.000	18.860	19.545	13.666	19.530	13.769	15.888	9.280	16.365	26.457	3.806	4.342	49.411	9.775
0.000	18.941	19.584	13.823	19.770	13.731	15.627	9.240	16.500	26.329	3.801	4.225	49.180	9.702
0.000	18.865	19.564	13.701	19.606	13.875	15.840	9.334	16.235	26.676	3.826	4.296	49.462	9.778
0.000	18.862	19.612	13.276	19.683	13.684	15.698	9.201	16.421	26.290	3.777	4.236	49.418	9.704
0.000	18.911	19.540	13.659	19.882	13.860	16.008	9.305	16.358	26.507	3.836	4.322	49.109	9.779
0.000	18.899	19.563	13.716	19.573	13.744	15.811	9.263	16.277	26.357	3.816	4.306	49.252	9.753
0.000	18.907	19.603	13.669	19.771	13.731	15.828	9.307	16.523	26.380	3.806	4.235	49.490	9.739
0.000	18.822	19.561	13.592	19.624	13.847	15.892	9.307	16.277	26.419	3.804	4.369	49.295	9.769
0.000	18.961	19.564	13.659	19.647	13.733	15.717	9.265	16.414	26.419	3.816	4.237	49.206	9.770
0.000	18.975	19.572	13.480	19.801	13.858	15.571	9.272	16.316	26.512	3.784	4.287	49.333	9.682
0.000	18.932	19.586	13.353	19.538	13.783	15.890	9.260	16.308	26.304	3.779	4.321	49.268	9.782
0.000	18.913	19.575	13.578	19.730	13.745	15.924	9.220	16.464	26.407	3.734	4.244	49.260	9.785
0.000	18.921	19.553	13.590	19.688	13.844	15.882	9.196	16.267	26.437	3.825	4.392	49.359	9.763
0.000	18.920	19.582	13.524	19.663	13.744	15.859	9.279	16.370	26.406	3.744	4.230	49.251	9.790
0.000	18.893	19.583	13.591	19.851	13.798	15.896	9.311	16.307	26.373	3.785	4.227	49.325	9.777
0.000	18.854	19.545	13.598	19.586	13.767	15.861	9.287	16.341	26.351	3.811	4.346	49.364	9.777
0.000	18.922	19.601	13.662	19.768	13.694	15.808	9.222	16.501	26.351	3.789	4.304	49.192	9.766
0.000	18.885	19.551	13.525	19.661	13.894	15.717	9.307	16.263	26.536	3.777	4.303	49.250	9.745
0.000	18.883	19.581	13.608	19.615	13.724	15.852	9.307	16.370	26.313	3.812	4.228	49.437	9.766
0.000	18.891	19.543	13.678	19.852	13.839	15.892	9.211	16.411	26.596	3.791	4.326	49.391	9.753
0.000	18.871	19.590	13.679	19.546	13.806	15.775	9.213	16.287	26.252	3.795	4.312	49.278	9.762
0.000	18.923	19.590	13.348	19.754	13.720	15.895	9.288	16.456	26.537	3.801	4.212	49.271	9.778
0.000	18.871	19.524	13.713	19.654	13.885	15.824	9.289	16.229	26.355	3.832	4.363	49.378	9.699
0.000	18.917	19.568	13.653	19.654	13.706	15.964	9.237	16.471	26.431	3.811	4.246	49.305	9.800
0.000	18.955	19.596	13.632	19.810	13.864	15.735	9.235	16.301	26.549	3.778	4.297	49.150	9.705
0.000	18.962	19.576	13.344	19.546	13.766	15.855	9.268	16.322	26.391	3.789	4.297	49.370	9.762
0.000	18.990	19.569	13.470	19.767	13.722	15.783	9.241	16.479	26.308	3.760	4.216	49.403	9.743
0.000	18.956	19.566	13.662	19.689	13.860	15.762	9.187	16.275	26.521	3.816	4.360	49.181	9.748
0.000	18.949	19.592	13.667	19.658	13.719	15.891	9.208	16.348	26.302	3.793	4.261	49.308	9.789
0.000	18.980	19.565	13.750	19.848	13.846	15.901	9.268	16.331	26.435	3.794	4.272	49.358	9.778
0.000	18.960	19.529	13.640	19.568	13.742	15.901	9.271	16.375	26.261	3.797	4.341	49.214	9.755
0.000	18.992	19.613	13.611	19.758	13.726	15.774	9.297	16.487	26.369	3.813	4.265	49.412	9.767
0.000	18.919	19.563	13.584	19.672	13.867	15.884	9.268	16.195	26.592	3.739	4.348	49.363	9.760
0.000	18.997	19.566	13.656	19.607	13.779	15.735	9.268	16.463	26.202	3.819	4.205	49.224	9.765
0.000	18.998	19.557	13.500	19.793	13.817	15.863	9.249	16.391	26.604	3.770	4.252	49.343	9.792
0.000	18.936	19.589	13.635	19.526	13.806	15.815	9.259	16.274	26.287	3.824	4.403	49.363	9.714
0.000	18.946	19.592	13.595	19.758	13.717	15.899	9.215	16.475	26.394	3.800	4.267	49.182	9.797
0.000	18.978	19.536	13.522	19.725	13.863	15.950	9.202	16.232	26.427	3.776	4.278	49.325	9.791
0.000	18.972	19.573	13.782	19.667	13.715	15.769	9.228	16.431	26.371	3.830	4.232	49.530	9.725
0.000	18.907	19.593	13.466	19.850	13.781	15.921	9.220	16.297	26.502	3.775	4.309	49.264	9.775
0.000	18.847	19.563	13.848	19.558	13.803	15.872	9.281	16.312	26.455	3.791	4.276	49.211	9.777
0.000	18.942	19.574	13.641	19.754	13.680	15.810	9.207	16.480	26.288	3.819	4.249	49.426	9.744
0.000	18.927	19.553	13.547	19.703	13.898	15.707	9.276	16.239	26.779	3.764	4.411	49.314	9.759
0.000	18.871	19.584	13.683	19.607	13.723	15.805	9.286	16.385	26.206	3.792	4.230	49.247	9.708
0.000	18.910	19.563	13.690	19.817	13.834	15.876	9.213	16.387	26.607	3.821	4.274	49.366	9.774
0.000	18.953	19.560	13.681	19.558	13.797	15.861	9.221	16.273	26.374	3.760	4.322	49.385	9.743
0.000	19.011	19.590	13.682	19.750	13.696	15.866	9.190	16.557	26.426	3.793	4.223	49.291	9.765
0.000	18.946	19.566	13.688	19.699	13.896	15.948	9.276	16.199	26.481	3.792	4.379	49.283	9.771
0.000	18.944	19.571	13.789	19.607	13.724	15.893	9.256	16.415	26.104	3.815	4.245	49.286	9.764
0.000	18.994	19.574	13.552	19.822	13.832	15.698	9.317	16.442	26.376	3.779	4.244	49.327	9.759
0.000	18.976	19.570	13.437	19.542	13.761	15.794	9.280	16.293	26.147	3.789	4.380	49.377	9.767
0.000	18.977	19.557	13.705	19.727	13.718	15.802	9.283	16.459	26.049	3.790	4.265	49.398	9.715
0.000	18.939	19.556	13.739	19.763	13.873	15.918	9.220	16.207	26.226	3.818	4.286	49.257	9.778
0.000	18.985	19.592	13.653	19.632	13.735	15.911	9.236	16.424	26.101	3.755	4.240	49.214	9.780
0.000	18.966	19.576	13.895	19.847	13.798	15.812	9.298	16.427	26.057	3.806	4.301	49.428	9.737
0.000	18.961	19.547	13.740	19.542	13.785	15.945	9.203	16.241	26.276	3.799	4.380	49.235	9.785
0.000	18.977	19.587	13.740	19.738	13.712	15.826	9.243	16.490	26.013	3.829	4.220	49.148	9.757
0.000	18.969	19.567	13.641	19.706	13.887	15.869	9.294	16.248	26.379	3.807	4.292	49.525	9.776
0.000	18.975	19.576	13.441	19.579	13.766	15.632	9.298	16.323	26.089	3.743	4.248	49.355	9.725
0.000	18.991	19.570	13.661	19.780	13.799	15.918	9.284	16.434	26.299	3.830	4.279	49.105	9.771
0.000	18.935	19.568	13.683	19.542	13.806	15.742	9.251	16.273	26.088	3.800	4.316	49.354	9.748
0.000	18.980	19.599	13.603	19.776	13.691	15.879	9.280	16.491	26.263	3.773	4.246	49.410	9.752
0.000	18.938	19.524	13.722	19.762	13.884	15.860	9.282	16.220	26.221	3.811	4.374	49.260	9.755
0.000	18.930	19.576	13.698	19.656	13.716	15.950	9.279	16.394	26.179	3.803	4.218	49.342	9.800
0.000	18.892	19.579	13.837	19.826	13.792	15.664	9.328	16.476	26.134	3.832	4.243	49.335	9.662
0.000	18.847	19.581	13.604	19.552	13.805	15.872	9.280	16.225	26.283	3.802	4.352	49.258	9.785
0.000	18.956	19.547	13.624	19.720	13.684	15.796	9.295	16.432	26.111	3.735	4.244	49.336	9.748
0.000	18.894	19.544	13.617	19.723	13.900	15.694	9.233	16.321	26.144	3.832	4.377	49.259	9.714
0.000	18.865	19.599	13.554	19.583	13.738	15.890	9.247	16.370	26.111	3.764	4.228	49.278	9.777
0.000	18.877	19.592	13.601	19.802	13.825	15.803	9.259	16.387	26.249	3.795	4.254	49.395	9.747
0.000	18.901	19.545	13.631	19.571	13.794	15.859	9.272	16.272	26.096	3.791	4.384	49.394	9.762
0.000	18.928	19.586	13.530	19.729	13.698	15.772	9.195	16.461	26.072	3.766	4.225	49.218	9.757
0.000	18.855	19.576	13.743	19.761	13.868	15.974	9.338	16.213	26.254	3.791	4.284	49.175	9.785
0.000	18.853	19.568	13.899	19.588	13.739	15.907	9.286	16.327	26.099	3.830	4.270	49.394	9.761
0.000	18.935	19.565	13.810	19.824	13.787	15.809	9.378	16.512	26.316	3.779	4.281	49.328	9.770
0.000	18.865	19.559	13.736	19.529	13.782	15.799	9.251	16.290	25.999	3.817	4.301	49.207	9.766
0.000	18.890	19.606	13.838	19.722	13.694	15.785	9.230	16.467	26.383	3.821	4.226	49.398	9.777
0.000	18.863	19.537	13.658	19.802	13.868	15.679	9.264	16.247	26.146	3.812	4.324	49.433	9.692
0.000	18.914	19.574	13.756	19.600	13.736	15.956	9.231	16.402	26.183	3.836	4.241	49.179	9.784
0.000	18.915	19.593	13.432	19.846	13.788	15.956	9.293	16.412	26.261	3.778	4.295	49.180	9.767
0.000	18.825	19.569	13.519	19.528	13.803	15.835	9.297	16.323	26.244	3.808	4.333	49.467	9.749
0.000	18.848	19.575	13.555	19.743	13.702	15.788	9.319	16.421	26.024	3.804	4.225	49.340	9.731
0.000	18.837	19.556	13.669	19.716	13.915	15.696	9.264	16.269	26.339	3.816	4.363	49.227	9.748
0.000	18.824	19.590	13.301	19.592	13.754	15.698	9.311	16.394	26.102	3.764	4.223	49.332	9.729
0.000	18.820	19.571	13.552	19.761	13.792	15.819	9.228	16.436	26.372	3.786	4.258	49.311	9.761
0.000	18.768	19.562	13.585	19.565	13.803	15.830	9.223	16.289	26.070	3.792	4.391	49.217	9.746
0.000	18.843	19.594	13.700	19.753	13.671	15.903	9.260	16.453	26.074	3.804	4.266	49.407	9.773
0.000	18.820	19.554	13.460	19.833	13.867	15.903	9.243	16.218	26.339	3.696	4.331	49.252	9.757
0.000	18.807	19.561	13.744	19.627	13.739	15.936	9.289	16.392	25.992	3.830	4.207	49.282	9.790
0.000	18.805	19.597	13.496	19.787	13.753	15.814	9.248	16.452	26.293	3.764	4.254	49.465	9.782
0.000	18.787	19.566	13.512	19.574	13.820	15.764	9.297	16.314	25.974	3.805	4.410	49.191	9.710
0.000	18.861	19.569	13.561	19.683	13.706	15.809	9.267	16.450	26.237	3.800	4.223	49.167	9.784
0.000	18.813	19.551	13.581	19.778	13.916	15.814	9.243	16.197	26.316	3.779	4.318	49.492	9.758
0.000	18.784	19.586	13.682	19.549	13.744	15.711	9.246	16.431	26.050	3.819	4.288	49.328	9.731
0.000	18.804	19.604	13.635	19.807	13.785	15.912	9.254	16.442	26.216	3.799	4.254	49.227	9.785
0.000	18.848	19.541	13.729	19.546	13.833	15.864	9.304	16.253	26.318	3.831	4.303	49.336	9.769
0.000	18.903	19.589	13.792	19.718	13.672	15.752	9.192	16.419	26.097	3.827	4.249	49.382	9.722
0.000	18.836	19.560	13.654	19.841	13.893	15.910	9.302	16.273	26.386	3.812	4.330	49.285	9.788
